seqnames	start	end	width	strand	no.cpgs	min_smoothed_fdr	Stouffer	HMFDR	Fisher	maxdiff	meandiff	overlapping.genes	probes
chr22	30783944	30783995	52	*	2	1.11966687815425e-06	0.000492129958654275	0.000534278707496831	0.000352223497369449	0.0799223341805741	0.051184564769993	OSBP2	cg07074042;cg05497972
chr6	31913051	31914068	1018	*	10	1.18799926310539e-09	0.0026528737185899	0.000688350035971851	0.000451807654201619	0.0812855414481148	0.0207509401867314	C2	cg08356618;cg15847272;cg23538064;cg07880384;cg22670819;cg07421596;cg06060835;cg00381684;cg08956226;cg04945153
chr16	4028440	4029543	1104	*	7	1.251691012381e-08	0.00544918565645504	0.00426221448951288	0.000469604502176588	0.023491419928984	0.012629087155298	ADCY9	cg09133979;cg00036258;cg09950871;cg11637718;cg03751324;cg01091261;cg05927578
chr5	141348885	141349103	219	*	2	5.75667529656275e-06	0.000240271940682305	0.00609285703415914	0.000494520730125299	-0.00801926996538991	-0.00614757230597805	PCDHGA1, PCDHGA2, PCDHGA3	cg22438376;cg04590959
chr16	1961808	1962215	408	*	4	6.57163179166321e-08	0.00431893966340055	0.00199353830024522	0.000518560890111163	0.0289538989768118	0.0189206367948993	NDUFB10, RPS2	cg05620415;cg00972522;cg18891915;cg05853656
chr1	44056658	44057099	442	*	5	1.67283155486719e-07	0.00128547270421107	0.00539679840144965	0.00053767882100713	0.0279286222040289	0.00816862934359943	AL139220.2	cg20129177;cg04265090;cg21528273;cg06672699;cg13382703
chr20	30101785	30102296	512	*	9	1.55687269659144e-10	0.0521885456385602	0.000207276084384889	0.000562616093155044	0.0288582621755935	0.00351538085542601	NA	cg02151301;cg06527124;cg12576082;cg22773914;cg15677825;cg24010885;cg26833395;cg14611750;cg25083781
chr17	72968764	72969567	804	*	12	4.2809052703275e-09	0.0066302023976591	0.013277172893706	0.00059091231104313	0.0263132888665745	0.00628798580777026	SLC39A11	cg22806444;cg07775604;cg03443162;cg08449860;cg13258989;cg20935945;cg00806198;cg13745142;cg24428040;cg05865011;cg03553897;cg16326697
chr19	45412599	45412647	49	*	2	1.31838867874829e-06	0.00401584345267032	0.000261425300416517	0.000645916528707162	0.030149403379549	0.0176370603881619	ERCC1	cg18799241;cg21879725
chr11	662523	663103	581	*	2	3.51961043792237e-08	0.00750794383212549	0.000201280530631758	0.000656376375856325	0.0207584552520885	0.011716234622438	DEAF1	cg07121722;cg15294594
chr21	45661322	45661470	149	*	2	5.10696422114595e-06	0.000990652138795069	0.00120601787695163	0.000808914646739252	-0.0122857088180079	-0.00886081332735618	PCBP3	cg00993674;cg13563882
chr5	1915483	1916173	691	*	2	6.16633209243448e-05	0.000416780154407299	0.00907021122728721	0.000856087493353129	0.0283727271312544	0.027010222147663	NA	cg17874386;cg04163176
chr2	219157103	219157119	17	*	3	9.64725255759104e-06	0.000343948100139559	0.014304149912557	0.00092533648028834	-0.103547656928765	-0.0587045829267377	NHEJ1, AC068946.1	cg25903497;cg18357696;cg08189615
chr16	69599233	69600791	1559	*	12	4.69338182471672e-12	0.0135684708081058	0.00014673068834105	0.000953755507543345	-0.0175211755738881	-0.00055146057954577	NFAT5	cg12789714;cg26183662;cg21898052;cg01301935;cg26670552;cg26967433;cg08665271;cg16996262;cg17985281;cg07307803;cg01814186;cg08804013
chr6	151197934	151197986	53	*	3	4.49868868211278e-06	0.00209911005012106	0.00271900906000857	0.00100070981106434	0.0156004453018845	0.0108078592734832	AL138733.1	cg05799340;cg22503444;cg16892627
chr2	1018046	1018076	31	*	2	1.49268113069806e-05	0.00080120716830346	0.00327373226861208	0.00107532193579589	0.0160204274499488	0.0154761967041007	SNTG2	cg02096296;cg12253753
chr6	42067500	42067549	50	*	2	3.90914908110245e-06	0.0101196289688698	0.000366212933201215	0.00112856799409297	0.0350326962583336	0.022103535867217	TAF8	cg24776003;cg14880865
chr19	49699879	49700006	128	*	3	1.09928967691394e-05	0.000660388019316346	0.0081704208064182	0.00119904225744991	0.0571072732026664	0.0490393791593052	CPT1C	cg16749456;cg14325661;cg21542078
chr3	126853940	126854308	369	*	3	9.38352714968054e-08	0.0229441189124032	0.000151191985093461	0.00122749344437215	0.0370089461312444	0.00527338068412466	CHCHD6	cg02383978;cg14775960;cg13074470
chr2	97203428	97203589	162	*	3	2.32635854451516e-06	0.00685540594248368	0.000678519375220102	0.00126900752249388	-0.0126154439544268	-0.00678614846689986	ANKRD36	cg02425365;cg11835668;cg16825635
chr2	171830314	171830785	472	*	3	1.35483703299786e-05	0.000972879752047176	0.00786573789522596	0.00128463011266283	0.038583350426535	0.00981579330173019	SLC25A12	cg11422521;cg00677479;cg20200080
chr11	45826493	45827327	835	*	9	3.86062051290175e-09	0.0182780193279402	0.0017325448004273	0.00129795676940141	-0.0160686600764476	-0.00315617998846915	NA	cg11248668;cg17309711;cg07288869;cg14819958;cg02588659;cg17092062;cg24303076;cg05151185;cg01112674
chr1	208041879	208042945	1067	*	9	2.98081206486717e-07	0.000675366677895857	0.0258633633282631	0.00131782058378977	0.0226499162293761	0.000864625300206314	PLXNA2	cg11037818;cg16549711;cg21961336;cg23163837;cg11844110;cg21672435;cg10485447;cg16290275;cg25521882
chr1	156182236	156183096	861	*	9	2.37944627892477e-08	0.00187448159617045	0.00938529643263267	0.00144014461103857	0.010981028502363	-0.00192634330101286	NA	cg11075509;cg24008892;cg05309964;cg21815047;cg19565047;cg07256006;cg18130800;cg27165888;cg26011156
chr16	2648056	2648415	360	*	4	2.05137356609878e-06	0.00545098411325445	0.00942607654942403	0.00146147070011758	0.0261942483645378	0.0140263660952501	NA	cg07042359;cg00662273;cg01222216;cg05664175
chr6	3618262	3618422	161	*	2	7.9350671620518e-06	0.00618732198426709	0.000712012517700977	0.00152811785625395	0.0273698696286997	0.0126246322817849	AL033523.1	cg07693813;cg26542166
chr2	96191015	96192339	1325	*	6	4.41954447648851e-08	0.00551645928767565	0.000410256831874662	0.00154649340623354	0.0292444389148668	0.0167773754846043	STARD7	cg21314978;cg25870010;cg10875261;cg17313244;cg15488499;cg25541738
chr5	176024650	176024970	321	*	2	1.37997875575971e-05	0.00153488298394956	0.0028286488663041	0.00158801682917256	0.0327727733190397	0.0249240571478498	THOC3	cg11056569;cg05017829
chr20	45338396	45338753	358	*	3	1.90929641283895e-05	0.000716874397913254	0.0142506391523	0.00160756540606559	-0.0148391248770355	-0.0106910079898674	SDC4	cg16117472;cg17550582;cg07162198
chr2	73053331	73053721	391	*	7	7.25601385318956e-08	0.0213355190640915	0.000908973427039472	0.00162538507548608	-0.0331560816631473	0.00487714112084067	SFXN5	cg10453977;cg04550697;cg08727428;cg00500424;cg18168203;cg11719457;cg26317376
chr19	10403862	10403936	75	*	3	1.5571472889491e-05	0.00107788060875922	0.0057183459831973	0.00167723040608079	0.0856216949693668	0.0704444359528351	CDC37	cg22910295;cg10604476;cg21994045
chr15	64992573	64992835	263	*	3	3.28044445558683e-07	0.134740172499628	0.000162524941465324	0.00172188577103754	0.0376273727608405	0.0103872591382578	NA	cg24538975;cg17918937;cg19720738
chr19	51141466	51142613	1148	*	6	1.60336727651995e-05	0.000528735822211627	0.0391260474240535	0.0017243426427104	0.0920080931789475	0.0155701062412335	SIGLEC7	cg01775986;cg01381611;cg25722796;cg11500774;cg06440519;cg12980692
chr3	127390710	127391221	512	*	3	2.9968838475154e-06	0.0124817315446295	0.00719295696360877	0.00175149108440085	0.0342717041786317	0.0074097997884302	NA	cg01631732;cg18353563;cg05091260
chr4	26361371	26361410	40	*	2	6.86998826103546e-06	0.0534586974839261	0.000424751013794963	0.00181591444961283	0.0448594621895078	0.0225163193880817	RBPJ	cg02498218;cg22002629
chr6	169648758	169649046	289	*	3	7.0147468890436e-06	0.00277059669218135	0.00231113640457845	0.00190419122491041	0.0361243666722322	0.0190122037775429	AL031315.1, WDR27	cg15216858;cg05837306;cg16806245
chr7	83379025	83379803	779	*	4	1.33137403577969e-07	0.085109963128936	0.000467251045856947	0.00192522747703396	0.0268134170892421	0.0106510227987887	SEMA3E	cg11556135;cg11397033;cg17123384;cg09458618
chr8	22550829	22552238	1410	*	9	1.5570253137078e-07	0.00711453389520399	0.0065362878380025	0.00192645102005099	0.0685293065275387	0.00746869060978636	SORBS3, AC087854.1	cg19738653;cg13259811;cg18874378;cg07964178;cg09607471;cg10063961;cg25811575;cg06412523;cg09431913
chr14	23586812	23586886	75	*	2	6.26640065101142e-05	0.00100943247440127	0.0139924181973258	0.00197751954918338	0.0637311609894988	0.0547159315068752	NA	cg11070172;cg01242348
chr22	49798591	49798750	160	*	3	2.77684444373114e-05	0.000988238340183564	0.0154259247810275	0.00201841685388249	0.0675457592614461	0.0540632814819388	BRD1	cg16576575;cg08235551;cg06351537
chr19	39756539	39756569	31	*	2	2.50504965816512e-05	0.00436645250673242	0.00146279188811508	0.00206625424200872	0.0341916197550763	0.0240809516232761	NA	cg07539244;cg08374391
chr19	49977266	49977910	645	*	9	2.18234042763906e-14	0.311348509978354	1.22477870418878e-05	0.00213250467343502	-0.0251367922747346	-0.00382689524402562	VRK3	cg01667384;cg12054851;cg21658291;cg12286123;cg01846164;cg02829345;cg22708853;cg04992595;cg22015691
chr3	53195029	53196104	1076	*	9	8.46601421854998e-08	0.00352943136780921	0.00686258059939296	0.00215672855990389	0.0165923869555374	0.00012008028047291	NA	cg02121118;cg21903826;cg23168971;cg00800773;cg23660805;cg13469346;cg09868994;cg02630105;cg20886263
chr19	55815941	55816212	272	*	3	3.56272305491525e-05	0.000784638165967417	0.0243142229382369	0.00217754463104001	0.0361363632660451	0.0147909660224437	NLRP11	cg17653972;cg27380724;cg08199563
chr14	19746900	19747134	235	*	2	5.68766344722125e-05	0.00124128278666235	0.0105949686915652	0.00218481329060698	0.0236487770743552	0.0209548877997587	OR4N2, OR4Q3	cg01169521;cg25006509
